Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1488,7.685,0,0.025529117,8,147.876,7,2002,2,1,1,1510.8151
1084,10.6,0,0.011089224,1,41.8454,8,1997,3,0,1,756.9897
429,14.35,1,0.152170799,5,231.9984,0,1998,2,2,0,161.36853
743,7.785,0,0.0,4,104.4306,9,1999,1,0,1,1408.1981
56,8.895,0,0.105090817,4,41.5138,6,2004,3,1,1,705.19653
792,13.35,0,0.091207161,13,151.8708,8,1997,3,0,1,3602.125
438,16.1,1,0.041759701,6,98.041,0,1998,2,2,0,301.90945
1018,19.85,0,0.044497478,4,89.7856,8,1997,3,0,1,1389.5858
16,12.1,1,0.061175535,14,54.8614,8,1997,3,0,1,1004.8613
1330,8.645,0,0.0,8,96.441,9,1999,1,0,1,1418.0013
378,14.85,1,0.032657896,4,263.191,0,1998,2,2,0,566.329
1134,16.2,0,0.063029339,3,100.47,8,1997,3,0,1,1327.8898
1516,21.25,0,0.113581951,8,234.93,6,2004,3,1,1,3790.0176
649,9.8,1,0.015077408,10,250.9408,1,1987,0,2,1,5099.2886
1470,12.85,0,0.089454322,8,183.2608,0,1998,2,2,0,431.66843
448,8.63,0,0.031158308,13,184.2582,7,2002,2,1,1,3613.6233
1522,20.1,0,0.014998688,8,142.6154,3,2009,1,2,2,2064.921
1177,5.98,0,0.043562851,6,147.9418,8,1997,3,0,1,1935.9081
287,14.15,0,0.020831693,6,126.4046,2,2007,2,1,1,2158.2358
348,5.925,1,0.096662969,4,45.3086,7,2002,2,1,1,616.96204
1029,7.97,1,0.03999003,10,86.8514,8,1997,3,0,1,1533.3354
364,7.3,0,0.086116086,5,148.4076,6,2004,3,1,1,2330.9773
1204,6.905,1,0.038206735,4,96.1726,9,1999,1,0,1,1249.3525
1350,20.1,0,0.077611332,8,63.0536,7,2002,2,1,1,1032.863
618,12.695633368756642,1,0.069578418,0,190.2214,5,1985,1,2,3,5028.48
1251,20.75,0,0.025233003,8,150.1734,3,2009,1,2,2,1723.4381
1130,9.195,1,0.117723097,13,159.5578,7,2002,2,1,1,2556.8145
627,10.695,1,0.0,2,176.1712,9,1999,1,0,1,3518.7395
342,9.195,1,0.064274939,5,85.8566,3,2009,1,2,2,1200.3727
1067,8.3,1,0.038289031,4,88.4198,7,2002,2,1,1,1086.7676
1285,19.7,0,0.026849263,9,95.8726,8,1997,3,0,1,1608.839
205,19.2,1,0.009354173,15,226.0062,0,1998,2,2,0,342.61395
382,18.2,1,0.012204712,6,60.1904,8,1997,3,0,1,1356.0001
1071,20.75,0,0.024286028,6,124.873,2,2007,2,1,1,1295.6464
384,20.85,0,0.097816206,15,222.7746,7,2002,2,1,1,2964.85
1451,12.695633368756642,0,0.095651539,8,200.4084,4,1985,3,0,0,244.42583
3,7.39,0,0.082239384,14,187.753,8,1997,3,0,1,4408.296
338,5.26,1,0.041737624,0,164.4868,1,1987,0,2,1,2852.7983
1002,16.85,0,0.044483108,6,184.2266,9,1999,1,0,1,3339.8193
205,19.2,1,0.00559729,15,224.8062,9,1999,1,0,1,5174.613
676,13.35,0,0.065051711,0,91.1804,9,1999,1,0,1,1337.467
893,11.65,0,0.040481173,6,188.024,1,1987,0,2,1,3033.3403
1391,8.235,0,0.014447639,8,183.895,1,1987,0,2,1,2962.7842
1372,7.5,0,0.036291254,8,176.2028,9,1999,1,0,1,3131.1143
608,14.1,0,0.125780608,6,86.9198,8,1997,3,0,1,1378.839
436,16.2,1,0.016721179,5,96.1726,3,2009,1,2,2,1237.9967
751,15.6,0,0.143105952,2,126.7994,8,1997,3,0,1,2072.3557
396,12.695633368756642,1,0.083930246,6,188.9556,4,1985,3,0,0,571.47394
185,17.2,1,0.057104603,6,223.1088,7,2002,2,1,1,3612.9595
1128,20.35,1,0.014848655,6,234.3958,9,1999,1,0,1,2926.6545
526,6.85,0,0.022929688,5,261.4594,7,2002,2,1,1,2709.4678
11,17.85,0,0.024871616,14,155.7998,7,2002,2,1,1,2807.3013
782,21.25,0,0.01941956,13,122.5756,6,2004,3,1,1,2484.9697
1483,8.695,0,0.119778027,9,93.9094,7,2002,2,1,1,1414.1383
430,7.51,0,0.017456177,6,230.101,9,1999,1,0,1,3741.3164
1184,13.6,1,0.119661905,4,233.63,3,2009,1,2,2,3858.33
121,6.57,0,0.110586928,7,261.0278,0,1998,2,2,0,721.7537
409,19.85,0,0.176269152,6,221.6772,9,1999,1,0,1,2797.9902
1322,9.3,0,0.04466123,9,245.2802,8,1997,3,0,1,2362.4153
477,19.1,0,0.038556468,6,211.2586,6,2004,3,1,1,4537.9805
167,6.48,0,0.034037991,13,147.2076,3,2009,1,2,2,1880.9307
674,19.35,0,0.118004487,13,223.3088,1,1987,0,2,1,3742.9497
944,15.85,0,0.095930954,13,56.0956,0,1998,2,2,0,161.1859
837,6.78,1,0.085791732,6,228.9694,6,2004,3,1,1,4306.9604
180,12.1,0,0.115523835,0,220.8114,2,2007,2,1,1,3769.7368
661,6.575,1,0.075934861,1,144.8444,2,2007,2,1,1,2695.3513
1454,15.85,0,0.020483751,9,43.2112,6,2004,3,1,1,806.78296
304,8.615,0,0.116248965,6,94.1436,8,1997,3,0,1,1674.713
479,12.6,0,0.096604361,13,207.0612,3,2009,1,2,2,4418.508
914,15.15,1,0.0,13,132.9284,1,1987,0,2,1,3352.0366
11,12.695633368756642,0,0.02470108,14,154.0998,5,1985,1,2,3,4170.6714
940,6.26,1,0.009867915,10,149.1366,8,1997,3,0,1,1965.4392
1127,6.325,0,0.125431986,5,98.4042,7,2002,2,1,1,1494.2545
182,16.25,0,0.087530252,4,95.141,3,2009,1,2,2,1818.6959
934,12.695633368756642,1,0.033826055,13,168.4158,5,1985,1,2,3,4700.861
811,6.195,1,0.10954449,0,120.4098,9,1999,1,0,1,2115.0413
1380,12.65,0,0.04742967,11,112.0202,3,2009,1,2,2,1675.6722
379,20.25,1,0.022512133,4,248.4092,8,1997,3,0,1,3517.8296
1333,20.25,0,0.058924378,9,245.046,6,2004,3,1,1,3377.2725
558,13.35,0,0.038586582,13,238.0564,9,1999,1,0,1,3452.065
172,12.695633368756642,0,0.025356532,4,239.4538,5,1985,1,2,3,4852.5737
910,12.6,0,0.024243799,4,36.9874,7,2002,2,1,1,411.86597
241,20.5,0,0.142594879,15,87.7172,2,2007,2,1,1,1358.0479
280,8.3,0,0.035354361,6,39.9506,8,1997,3,0,1,642.1094
1467,9.0,0,0.069545461,8,262.9884,8,1997,3,0,1,5092.879
77,6.03,0,0.038001328,4,176.6028,0,1998,2,2,0,151.45287
567,7.445,0,0.037625107,0,73.2354,6,2004,3,1,1,1404.5042
642,15.1,0,0.026033836,5,149.5076,9,1999,1,0,1,2497.8118
759,9.0,1,0.069075897,2,57.0614,6,2004,3,1,1,1011.831
1,19.35,1,0.039928237,14,164.5868,8,1997,3,0,1,1934.311
1348,6.635,0,0.027111488,9,172.5396,9,1999,1,0,1,2465.992
322,17.7,1,0.135369952,15,183.6924,7,2002,2,1,1,4021.7695
724,20.75,1,0.063424403,2,154.3682,9,1999,1,0,1,2069.591
810,9.8,1,0.056616236,1,84.6908,3,2009,1,2,2,1138.1753
175,12.695633368756642,0,0.113238888,6,194.5794,4,1985,3,0,0,371.20508
583,8.115,1,0.03234077,3,154.3972,2,2007,2,1,1,2424.1584
1048,14.3,0,0.0,4,124.173,0,1998,2,2,0,699.27997
909,12.695633368756642,1,0.183275872,3,210.4902,5,1985,1,2,3,5116.2217
1277,15.0,0,0.044899912,8,139.9838,6,2004,3,1,1,1935.7201
703,5.765,0,0.07229836,5,118.8098,8,1997,3,0,1,2048.565
294,12.695633368756642,1,0.071666638,6,80.6276,4,1985,3,0,0,398.45905
1043,16.75,0,0.045038921,13,185.8556,6,2004,3,1,1,3566.2026
1506,12.695633368756642,0,0.033942792,8,126.5994,4,1985,3,0,0,578.0366
1341,12.695633368756642,0,0.151817729,8,86.0224,5,1985,1,2,3,2373.8586
1303,18.35,0,0.089120941,9,190.5504,9,1999,1,0,1,3646.9065
724,20.75,1,0.063454375,2,153.2682,7,2002,2,1,1,1931.8645
441,20.7,0,0.021474597,0,156.9288,7,2002,2,1,1,3188.1787
489,12.695633368756642,1,0.014556069,3,208.7638,5,1985,1,2,3,5907.7163
1108,15.85,1,0.061084423,10,44.7744,6,2004,3,1,1,579.394
1176,7.47,1,0.152150971,5,213.5218,8,1997,3,0,1,3214.0005
669,15.6,1,0.045950668,13,170.8132,3,2009,1,2,2,2426.8142
503,17.2,1,0.02521782,3,148.5418,7,2002,2,1,1,2560.227
1089,12.695633368756642,1,0.184096112,5,140.7812,4,1985,3,0,0,196.52118
1108,15.85,1,0.06144156,10,43.4744,2,2007,2,1,1,541.67865
325,12.695633368756642,1,0.054191792,5,152.1366,5,1985,1,2,3,3830.1235
955,9.0,0,0.085954716,13,167.4816,8,1997,3,0,1,2230.6816
489,13.35,1,0.014614728,3,207.9638,1,1987,0,2,1,4899.123
1073,9.695,1,0.030284659,13,223.3114,6,2004,3,1,1,4516.0903
872,12.695633368756642,1,0.077682589,10,109.2596,5,1985,1,2,3,3071.434
1515,17.6,0,0.01567399,9,181.9976,1,1987,0,2,1,3318.536
109,7.905,0,0.064052266,7,229.9694,6,2004,3,1,1,4220.0864
249,12.695633368756642,0,0.017819491,15,178.0686,5,1985,1,2,3,5206.373
643,16.7,0,0.117486329,6,107.4912,0,1998,2,2,0,97.13839
738,7.42,1,0.025740842,13,190.0872,8,1997,3,0,1,3756.6125
764,11.1,0,0.135142318,13,218.8482,8,1997,3,0,1,3067.9563
163,12.695633368756642,1,0.054150291,4,254.7672,4,1985,3,0,0,-228.18727
562,12.695633368756642,0,0.223309091,5,85.5224,4,1985,3,0,0,186.40318
1325,6.86,0,0.03653732,9,230.601,8,1997,3,0,1,4978.019
407,17.6,0,0.056406081,5,42.5454,7,2002,2,1,1,451.45975
1068,15.35,1,0.055338105,10,150.4734,3,2009,1,2,2,2143.8418
292,10.695,0,0.053513977,5,59.1904,3,2009,1,2,2,783.6394
795,20.75,0,0.089399444,2,193.9478,9,1999,1,0,1,3811.2634
249,18.0,0,0.017902817,15,178.2686,6,2004,3,1,1,4206.53
1017,17.35,1,0.027605646,3,88.9856,6,2004,3,1,1,1853.4281
557,17.85,0,0.01123525,13,211.856,8,1997,3,0,1,4551.2915
706,14.75,0,0.089248129,13,113.1518,1,1987,0,2,1,2495.506
659,18.6,0,0.077290355,13,161.9236,2,2007,2,1,1,2259.7268
1505,12.695633368756642,0,0.050096661,9,192.4162,5,1985,1,2,3,4678.0015
489,13.35,1,0.014624135,3,207.2638,6,2004,3,1,1,4527.2173
247,12.695633368756642,1,0.04275079,6,107.7254,5,1985,1,2,3,2961.3604
1463,11.5,0,0.020978072,8,132.8942,8,1997,3,0,1,2220.2942
1404,5.175,0,0.030402657,8,37.0874,9,1999,1,0,1,651.889
1040,17.35,0,0.024591034,5,74.8038,0,1998,2,2,0,185.61047
426,20.35,0,0.061043068,0,233.0616,2,2007,2,1,1,4212.962
1528,12.695633368756642,0,0.025827578,9,182.7976,5,1985,1,2,3,5235.0513
636,10.195,0,0.160261305,5,141.0154,7,2002,2,1,1,1821.5729
1416,19.5,0,0.0,9,183.3608,8,1997,3,0,1,1869.9482
544,5.785,1,0.04035886,13,181.366,8,1997,3,0,1,2638.3523
633,11.65,1,0.058849939,0,172.7422,7,2002,2,1,1,2949.34
653,11.5,0,0.046085421,13,117.6124,1,1987,0,2,1,1607.0035
639,7.365,0,0.160619486,13,93.612,3,2009,1,2,2,1116.9391
1145,20.1,0,0.074743226,4,111.5228,9,1999,1,0,1,1599.3394
748,18.7,0,0.0894533,13,254.3672,7,2002,2,1,1,4401.081
692,15.75,0,0.0,0,194.8452,7,2002,2,1,1,1831.2145
251,7.905,0,0.05494116,5,110.4254,1,1987,0,2,1,1601.9902
704,6.76,1,0.02904146,6,80.796,7,2002,2,1,1,1112.6234
1140,16.75,0,0.104835967,13,154.863,6,2004,3,1,1,3179.0999
1023,11.5,0,0.171348934,13,125.7704,9,1999,1,0,1,2395.0352
428,6.115,1,0.011390654,5,91.0488,9,1999,1,0,1,1045.7219
1318,12.1,0,0.079739853,9,169.4106,1,1987,0,2,1,3082.9167
693,7.865,0,0.061059672,2,162.7526,8,1997,3,0,1,2595.284
149,12.695633368756642,1,0.148643089,13,179.766,5,1985,1,2,3,5216.529
258,15.7,0,0.123186843,3,133.5942,2,2007,2,1,1,2160.8608
1418,21.25,0,0.024655594,9,144.0102,8,1997,3,0,1,1976.9535
602,15.6,0,0.037746432,13,123.8704,9,1999,1,0,1,2113.1677
1358,10.895,0,0.027025266,11,52.2666,1,1987,0,2,1,332.43475
635,6.42,0,0.053773114,4,179.0002,2,2007,2,1,1,3023.031
248,6.89,1,0.228353164,13,192.482,0,1998,2,2,0,98.86247
383,7.07,0,0.093671176,13,115.3834,8,1997,3,0,1,1780.701
795,20.75,0,0.08944169,2,192.0478,7,2002,2,1,1,4046.5176
452,9.0,0,0.137270472,5,213.4534,0,1998,2,2,0,532.9876
769,6.4,0,0.084753606,5,40.2796,8,1997,3,0,1,712.4529
1438,12.695633368756642,0,0.0,9,189.2556,5,1985,1,2,3,5293.784
536,12.695633368756642,1,0.021469174,12,187.6582,5,1985,1,2,3,5579.372
1292,8.18,0,0.013150445,9,140.6154,9,1999,1,0,1,2052.426
351,17.25,1,0.159062948,6,60.2194,1,1987,0,2,1,1009.1373
477,19.1,0,0.038623716,6,209.6586,9,1999,1,0,1,4282.424
559,7.09,0,0.0,0,49.1034,3,2009,1,2,2,516.3622
728,12.695633368756642,1,0.111865695,6,191.8478,5,1985,1,2,3,5605.211
381,7.17,1,0.060065869,6,130.9968,2,2007,2,1,1,2446.1287
1492,5.485,0,0.042993634,8,167.3842,2,2007,2,1,1,2890.0469
384,20.85,0,0.097599775,15,224.8746,6,2004,3,1,1,2707.0144
903,7.02,0,0.135852194,6,149.7734,0,1998,2,2,0,340.15317
1244,19.2,0,0.167504237,5,110.5886,0,1998,2,2,0,215.33241
578,19.0,0,0.112379351,5,105.3622,3,2009,1,2,2,1326.4594
1381,20.5,0,0.023138823,11,152.734,6,2004,3,1,1,3041.1343
1138,5.655,0,0.0,6,168.05,9,1999,1,0,1,2435.8086
761,18.7,1,0.070801636,5,227.801,9,1999,1,0,1,4177.432
110,14.15,0,0.036016611,14,41.4138,7,2002,2,1,1,549.5057
339,6.52,0,0.04457004,3,165.3842,1,1987,0,2,1,2382.668
38,12.1,0,0.029775731,14,145.2444,6,2004,3,1,1,2697.8232
562,14.3,0,0.213478694,5,84.9224,0,1998,2,2,0,203.01207
505,12.695633368756642,0,0.123849384,5,120.0124,5,1985,1,2,3,3003.8965
1236,8.185,0,0.038886823,6,118.5808,3,2009,1,2,2,1286.7336
868,7.05,1,0.055512274,1,225.7088,1,1987,0,2,1,3684.9385
185,17.2,1,0.05707763,6,224.8088,9,1999,1,0,1,3745.5654
1512,18.35,0,0.030495077,8,194.0162,8,1997,3,0,1,3416.393
224,12.695633368756642,1,0.0,0,99.8384,5,1985,1,2,3,2480.175
290,9.5,1,0.048960915,15,188.1898,2,2007,2,1,1,2975.38
1501,6.26,0,0.031485704,9,110.0228,7,2002,2,1,1,1471.8328
1537,15.0,0,0.071662195,8,127.7362,3,2009,1,2,2,1190.3357
787,13.5,1,0.067815921,4,58.0562,1,1987,0,2,1,542.2684
1012,7.35,0,0.028756673,6,40.5454,2,2007,2,1,1,780.32166
270,8.68,0,0.008849431,5,99.9384,9,1999,1,0,1,1363.7465
1054,20.85,0,0.202948268,13,197.4452,0,1998,2,2,0,381.92697
1423,12.695633368756642,0,0.078454358,9,58.3562,4,1985,3,0,0,411.17838
82,15.85,0,0.107816091,14,56.8904,7,2002,2,1,1,825.2529
775,12.65,0,0.035465802,0,229.601,9,1999,1,0,1,3492.9897
335,19.35,1,0.049635605,6,76.5644,8,1997,3,0,1,1575.7493
1126,20.7,1,0.114348523,4,95.0436,7,2002,2,1,1,1310.0564
625,14.0,1,0.042195096,13,51.564,2,2007,2,1,1,886.6491
1324,12.695633368756642,0,0.117578079,9,113.886,4,1985,3,0,0,9.257678
236,15.6,0,0.045240103,4,241.7854,2,2007,2,1,1,3174.79
710,17.25,0,0.072839052,3,79.7986,8,1997,3,0,1,1043.7722
1050,12.695633368756642,1,0.120932251,5,117.0466,5,1985,1,2,3,3004.1958
210,20.6,0,0.023433422,6,94.5778,1,1987,0,2,1,1677.841
1041,16.0,0,0.077168705,6,46.5086,3,2009,1,2,2,728.31586
480,10.3,0,0.079064574,0,178.237,3,2009,1,2,2,3068.1865
844,9.1,1,0.008079833,5,81.7618,2,2007,2,1,1,1293.9143
1058,4.805,1,0.037758036,4,124.5704,9,1999,1,0,1,2480.4744
343,14.65,0,0.171654513,6,48.4692,9,1999,1,0,1,769.19666
597,13.8,1,0.014733108,3,89.4172,8,1997,3,0,1,1662.053
1483,8.695,0,0.0,9,96.0094,0,1998,2,2,0,34.35951
96,20.25,0,0.060802383,4,219.7482,0,1998,2,2,0,346.53302
1100,12.6,1,0.022004053,6,248.6092,9,1999,1,0,1,3551.9607
38,12.695633368756642,0,0.052143322,14,144.5444,4,1985,3,0,0,351.28174
1506,18.0,0,0.019416374,8,129.5994,9,1999,1,0,1,2374.8394
733,8.1,1,0.134298156,3,40.448,6,2004,3,1,1,626.7741
865,5.735,0,0.057193256,6,174.437,3,2009,1,2,2,1755.2407
1427,19.35,0,0.0,8,62.6168,6,2004,3,1,1,918.11774
1420,16.2,0,0.175151361,8,182.1608,6,2004,3,1,1,2857.7075
437,19.35,0,0.033155576,10,173.9738,7,2002,2,1,1,3340.0242
505,18.0,0,0.125156,5,119.8124,2,2007,2,1,1,1869.7229
397,6.63,1,0.010956306,13,56.9588,9,1999,1,0,1,643.78
174,16.0,1,0.166159652,5,87.5856,0,1998,2,2,0,231.08295
498,8.895,1,0.137924102,5,161.9236,7,2002,2,1,1,2140.0857
964,7.71,1,0.111469959,13,56.0956,0,1998,2,2,0,35.033978
575,16.5,1,0.09405464,0,98.3068,7,2002,2,1,1,1384.6417
845,18.2,0,0.16240296,6,34.819,2,2007,2,1,1,663.79865
1073,9.695,1,0.030461721,13,220.0114,2,2007,2,1,1,3660.6094
139,15.75,0,0.235341126,7,252.1382,0,1998,2,2,0,414.2255
60,5.78,0,0.024362196,14,145.8102,0,1998,2,2,0,557.7461
153,16.1,0,0.065170902,4,146.176,6,2004,3,1,1,2387.239
997,19.5,1,0.030668818,3,87.954,1,1987,0,2,1,1194.5979
555,5.695,0,0.065722924,5,256.9646,7,2002,2,1,1,4291.3384
922,7.59,1,0.14504086,6,173.608,8,1997,3,0,1,3420.4248
1446,20.35,0,0.039347842,9,125.2678,7,2002,2,1,1,2151.3972
277,13.3,0,0.079968115,4,234.43,7,2002,2,1,1,4366.666
1388,18.75,0,0.051997608,8,108.328,1,1987,0,2,1,1824.258
1522,20.1,0,0.014968132,8,140.8154,7,2002,2,1,1,2367.547
1018,12.695633368756642,0,0.044281997,4,85.8856,5,1985,1,2,3,2395.7124
1542,14.65,0,0.083830905,9,161.4552,2,2007,2,1,1,2473.21
217,11.6,0,0.038486905,4,55.4272,1,1987,0,2,1,722.5208
11,17.85,0,0.024821278,14,153.4998,8,1997,3,0,1,2991.1367
1182,12.3,0,0.009402696,0,74.138,1,1987,0,2,1,945.03094
647,8.895,0,0.0,2,176.637,6,2004,3,1,1,3314.1987
69,18.7,0,0.01459303,14,52.7324,8,1997,3,0,1,653.11926
1012,7.35,0,0.0,6,43.8454,8,1997,3,0,1,584.84625
1435,14.75,0,0.032941482,8,238.8906,9,1999,1,0,1,4138.199
1000,7.56,0,0.0,5,156.563,0,1998,2,2,0,209.09439
1335,18.75,0,0.010386567,9,206.9954,7,2002,2,1,1,2030.0925
1213,7.71,1,0.047579697,4,120.3756,6,2004,3,1,1,2363.09
361,10.195,1,0.017631222,15,240.6538,8,1997,3,0,1,2762.3845
776,11.1,0,0.010684957,3,85.7908,3,2009,1,2,2,1020.7446
705,6.36,0,0.201765292,6,46.606,0,1998,2,2,0,156.70915
95,10.8,0,0.061350284,14,153.3024,3,2009,1,2,2,1945.7589
1187,14.85,0,0.098402239,6,168.1474,8,1997,3,0,1,2844.212
1480,15.7,0,0.056306994,8,153.2024,2,2007,2,1,1,2072.2966
1496,18.85,0,0.0,8,132.5626,7,2002,2,1,1,2033.9471
614,12.695633368756642,1,0.046892427,5,53.2666,5,1985,1,2,3,1329.5334
7,16.75,1,0.024954731,14,38.3822,3,2009,1,2,2,164.38235
626,6.135,1,0.079261353,0,152.8366,1,1987,0,2,1,2428.7998
938,14.15,0,0.035325003,3,254.1014,9,1999,1,0,1,3874.302
1408,7.27,0,0.077930971,8,97.3384,0,1998,2,2,0,304.0307
582,13.85,1,0.056318568,2,234.03,8,1997,3,0,1,3686.006
584,17.85,0,0.046898544,10,152.8682,2,2007,2,1,1,2459.4158
196,16.0,0,0.061095899,15,223.4404,3,2009,1,2,2,3013.45
583,12.695633368756642,1,0.056306024,3,156.1972,4,1985,3,0,0,274.81964
1161,12.695633368756642,0,0.085911519,13,114.5176,4,1985,3,0,0,231.96829
525,13.6,1,0.049666358,5,110.7912,9,1999,1,0,1,1755.069
1507,15.1,0,0.059324821,9,237.2248,8,1997,3,0,1,4313.2524
1525,15.25,0,0.061133888,9,129.0968,1,1987,0,2,1,1735.5463
29,6.28,0,0.027817961,14,85.8198,3,2009,1,2,2,1306.8918
162,7.855,1,0.074070351,4,217.2482,7,2002,2,1,1,3295.3665
1294,8.97,0,0.155687405,9,52.8956,0,1998,2,2,0,86.81629
335,19.35,1,0.049626219,6,80.2644,6,2004,3,1,1,1308.8595
119,12.695633368756642,0,0.021121347,7,53.0298,5,1985,1,2,3,2017.8102
1158,11.8,0,0.0,6,45.5402,8,1997,3,0,1,835.7707
389,14.5,1,0.059067021,6,170.9448,3,2009,1,2,2,2455.5952
645,16.85,1,0.079675335,13,110.1544,6,2004,3,1,1,1767.1763
743,12.695633368756642,0,0.0,4,103.6306,5,1985,1,2,3,2512.6553
1178,7.605,0,0.129241042,6,165.021,8,1997,3,0,1,2429.92
309,11.15,0,0.0,4,47.2744,0,1998,2,2,0,18.495901
974,12.35,0,0.093676604,13,119.4124,3,2009,1,2,2,1679.986
1241,11.0,1,0.133687996,3,222.0798,3,2009,1,2,2,4041.3303
1335,18.75,0,0.010424177,9,208.0954,2,2007,2,1,1,3220.4316
912,12.695633368756642,0,0.106523384,5,38.1822,5,1985,1,2,3,1015.337
1490,18.85,0,0.052160388,8,190.4846,7,2002,2,1,1,3777.51
904,5.785,1,0.038835464,6,263.1252,7,2002,2,1,1,3180.7942
1402,20.25,0,0.014303066,9,147.6418,2,2007,2,1,1,2784.4404
558,13.35,0,0.038526684,13,238.3564,8,1997,3,0,1,3643.9854
190,17.75,1,0.157718931,4,240.2538,2,2007,2,1,1,3375.2437
93,14.6,0,0.150539043,14,49.2692,6,2004,3,1,1,1017.5007
928,12.695633368756642,0,0.050505213,3,123.7072,5,1985,1,2,3,3662.9783
658,19.35,0,0.026160105,6,168.3474,1,1987,0,2,1,2629.3567
729,19.75,0,0.033861654,13,213.2902,1,1987,0,2,1,3939.979
623,12.695633368756642,0,0.067733845,6,243.3144,4,1985,3,0,0,261.81958
1319,16.25,0,0.039146163,9,114.3176,8,1997,3,0,1,1720.1655
1426,8.275,0,0.110513428,9,104.4306,7,2002,2,1,1,2001.0657
1320,12.3,0,0.076554385,9,245.746,8,1997,3,0,1,2563.4707
1050,20.7,1,0.121419594,5,117.5466,1,1987,0,2,1,1755.3256
1364,13.85,0,0.031332632,11,40.548,6,2004,3,1,1,806.47687
89,12.695633368756642,0,0.084679095,7,190.6872,5,1985,1,2,3,4450.9653
137,11.8,0,0.054109186,7,74.7012,1,1987,0,2,1,1391.4194
1068,15.35,1,0.09224886,10,147.6734,0,1998,2,2,0,285.29248
1443,7.725,0,0.029066785,9,121.0414,6,2004,3,1,1,2174.142
1405,12.695633368756642,0,0.037339898,9,75.2328,4,1985,3,0,0,482.4797
1154,12.695633368756642,1,0.169458887,3,116.2834,5,1985,1,2,3,3109.5913
1136,14.3,1,0.049666763,10,212.9586,6,2004,3,1,1,3913.8381
460,12.695633368756642,1,0.019106758,5,82.6592,5,1985,1,2,3,2295.0483
187,18.85,0,0.039636104,13,41.648,6,2004,3,1,1,742.7871
1272,19.6,0,0.040089313,9,106.7964,0,1998,2,2,0,389.61792
980,19.2,1,0.093840193,5,188.0214,1,1987,0,2,1,3108.483
559,7.09,0,0.012076957,0,48.6034,0,1998,2,2,0,-187.40927
841,6.715,1,0.122081667,0,43.8454,3,2009,1,2,2,671.60016
1440,10.3,0,0.116910445,8,154.563,6,2004,3,1,1,2614.8743
883,12.695633368756642,1,0.144274551,5,55.2588,4,1985,3,0,0,210.2513
319,18.2,0,0.049419707,6,148.2734,7,2002,2,1,1,2728.274
974,12.35,0,0.093296553,13,120.0124,8,1997,3,0,1,2091.524
414,8.84,1,0.076717379,5,109.7228,7,2002,2,1,1,1571.0509
704,6.76,1,0.048511068,6,77.996,0,1998,2,2,0,79.24531
624,12.695633368756642,0,0.112693192,13,256.2646,4,1985,3,0,0,629.02057
990,20.85,0,0.037615546,5,192.4478,2,2007,2,1,1,2979.0088
1036,18.7,0,0.026409147,0,126.102,3,2009,1,2,2,2411.6501
915,12.695633368756642,1,0.061744052,13,59.2562,5,1985,1,2,3,1662.0397
1135,10.5,1,0.048304782,4,47.8376,7,2002,2,1,1,736.1364
1489,12.695633368756642,0,0.034705807,9,163.721,5,1985,1,2,3,3920.1262
1495,11.3,0,0.0,9,192.8478,9,1999,1,0,1,2456.4612
921,9.895,1,0.0,5,261.8278,6,2004,3,1,1,5117.677
1431,12.695633368756642,0,0.016132205,8,108.2596,5,1985,1,2,3,2832.5393
1246,16.25,0,0.025882559,6,168.7474,2,2007,2,1,1,2371.4214
248,6.89,1,0.136402598,13,191.882,6,2004,3,1,1,2771.121
965,10.1,1,0.045683383,13,38.2848,6,2004,3,1,1,760.7331
896,17.6,1,0.047353168,13,117.2782,7,2002,2,1,1,2195.1494
688,11.1,1,0.053858987,6,166.0526,9,1999,1,0,1,3078.404
1501,6.26,0,0.031549979,9,109.8228,3,2009,1,2,2,1831.1406
748,18.7,0,0.089255373,13,253.9672,6,2004,3,1,1,5034.887
510,8.895,1,0.039041114,0,206.5296,8,1997,3,0,1,4317.919
428,6.115,1,0.011396037,5,89.0488,7,2002,2,1,1,1361.0227
1493,8.88,0,0.098540307,9,211.127,1,1987,0,2,1,2849.8142
708,19.7,0,0.130411797,0,180.566,0,1998,2,2,0,515.5674
938,12.695633368756642,0,0.03509937,3,255.6014,5,1985,1,2,3,6409.057
284,20.7,0,0.284224541,3,186.1266,0,1998,2,2,0,644.43115
155,6.695,0,0.033913749,5,220.3456,1,1987,0,2,1,4319.4307
1471,12.695633368756642,0,0.121539272,9,92.4146,4,1985,3,0,0,664.121
730,12.695633368756642,0,0.224269298,13,104.4622,4,1985,3,0,0,255.98746
789,14.0,1,0.06052101,5,152.9656,9,1999,1,0,1,2612.9822
573,10.195,0,0.0,13,119.744,0,1998,2,2,0,-38.57727
539,12.5,0,0.112131275,3,118.244,1,1987,0,2,1,2176.1482
1094,15.0,0,0.04656414,1,121.0414,3,2009,1,2,2,1851.0405
1277,15.0,0,0.045091342,8,139.4838,3,2009,1,2,2,1800.8544
795,20.75,0,0.089624277,2,193.9478,3,2009,1,2,2,5236.0776
599,17.7,0,0.011613156,5,95.041,8,1997,3,0,1,1540.4731
